date,strike,density,forward,tau_years
2019-07-01 00:00:00+00:00,5758.333333333333,9.581282519765471e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,6016.666666666667,4.316329645265074e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,6275.0,3.7109774678237215e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,6533.333333333333,4.173821630362415e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,6791.666666666666,4.9428570298114914e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,7050.0,6.538553702040719e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,7308.333333333333,7.506964199559907e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,7566.666666666666,8.76892463222384e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,7825.0,0.00010358880589983901,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,8083.333333333333,0.00011484725129837158,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,8341.666666666666,0.00011656958516162621,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,8600.0,0.0001500206675191452,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,8858.333333333332,0.00013453050617098048,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,9116.666666666666,0.00014100758480033979,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,9375.0,0.0001565467750288224,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,9633.333333333332,0.00015962494925882037,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,9891.666666666666,0.00014884109418602083,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,10150.0,0.00014814329931837021,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,10408.333333333332,0.00014594387025942314,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,10666.666666666666,0.00014238097709257184,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,10925.0,0.00013762671511608515,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,11183.333333333332,0.00013187672483144493,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,11441.666666666666,0.00012533960516593408,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,11700.0,0.00011822678950943408,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,11958.333333333332,0.00011074344127794342,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,12216.666666666666,0.00010308078482458352,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,12475.0,9.541013465562892e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,12733.333333333332,8.787873561042063e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,12991.666666666666,8.060739084748407e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,13250.0,7.368974179493882e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,13508.333333333332,6.71929797125548e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,13766.666666666666,6.776047008862767e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,14025.0,6.2866554071121e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,14283.333333333332,4.9463007344171214e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,14541.666666666666,4.463120515418727e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,14800.0,4.0319287528540255e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,15058.333333333332,4.4672542978921674e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,15316.666666666666,3.825523297700929e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,15575.0,2.8117522356006985e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,15833.333333333332,2.5481532641401074e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,16091.666666666666,3.2837803176727435e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,16350.0,2.2897992458476486e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,16608.333333333332,1.7306582417449673e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,16866.666666666664,2.0951939834517468e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,17125.0,2.0042588608650423e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,17383.333333333332,1.1536919514669867e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,17641.666666666664,1.533039208157167e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,17900.0,1.4467279420970459e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,18158.333333333332,7.656684317584958e-06,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,18416.666666666664,1.322324147284223e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,18675.0,8.285394987483111e-06,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,18933.333333333332,5.8154943593703855e-06,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,19191.666666666664,1.1431019507996157e-05,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,19450.0,3.409572472564555e-06,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,19708.333333333332,7.559810583647912e-06,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,19966.666666666664,4.828231445824587e-06,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,20225.0,3.942630694221398e-06,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,20483.333333333332,5.906468634904981e-06,11030.9,0.06940639269406393
2019-07-01 00:00:00+00:00,20741.666666666664,1.5224715910834471e-06,11030.9,0.06940639269406393
2019-07-01 00:30:00+00:00,5758.333333333333,7.365756209646582e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,6016.666666666667,4.28660910026961e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,6275.0,3.7109828702372607e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,6533.333333333333,4.026201346767431e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,6791.666666666666,4.6710459813321294e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,7050.0,6.129997775551201e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,7308.333333333333,7.041479721193963e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,7566.666666666666,8.26229300260683e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,7825.0,9.830417785479071e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,8083.333333333333,0.00010982931791822576,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,8341.666666666666,0.00011235249169264344,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,8600.0,0.00014578478121728383,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,8858.333333333332,0.00013176403818052524,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,9116.666666666666,0.00013899561668140266,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,9375.0,0.00015530296115334345,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,9633.333333333332,0.00015931516957010716,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,9891.666666666666,0.00014933302564209034,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,10150.0,0.0001492799185049691,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,10408.333333333332,0.0001476336281449447,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,10666.666666666666,0.00014452153033640234,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,10925.0,0.00014011198376779856,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,11183.333333333332,0.00013460308123600142,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,11441.666666666666,0.00012821086119137282,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,11700.0,0.00012115781303579123,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,11958.333333333332,0.0001136623832507619,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,12216.666666666666,0.0001059300215475085,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,12475.0,9.814611870077548e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,12733.333333333332,9.04710006794251e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,12991.666666666666,8.30369736386895e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,13250.0,7.59472731718529e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,13508.333333333332,6.927666581895195e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,13766.666666666666,6.988233805944108e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,14025.0,6.484946641633032e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,14283.333333333332,5.102882216664041e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,14541.666666666666,4.604628901998345e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,14800.0,4.159881510947602e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,15058.333333333332,4.609052617683968e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,15316.666666666666,3.946868623675285e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,15575.0,2.900878137417948e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,15833.333333333332,2.6288919160415562e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,16091.666666666666,3.3877682712473104e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,16350.0,2.3623284536251254e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,16608.333333333332,1.785519017328308e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,16866.666666666664,2.1616746837403228e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,17125.0,2.0680949185390157e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,17383.333333333332,1.1905688264971065e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,17641.666666666664,1.5821762700082053e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,17900.0,1.4935320808107306e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,18158.333333333332,7.905696878757828e-06,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,18416.666666666664,1.3656495109997028e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,18675.0,8.561342045050559e-06,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,18933.333333333332,6.009180787017192e-06,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,19191.666666666664,1.181953454191274e-05,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,19450.0,3.527765056021601e-06,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,19708.333333333332,7.82308540027982e-06,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,19966.666666666664,5.001233877864361e-06,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,20225.0,4.083900785845908e-06,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,20483.333333333332,6.125111667163542e-06,11107.1,0.06934931506849315
2019-07-01 00:30:00+00:00,20741.666666666664,1.5788297681565709e-06,11107.1,0.06934931506849315
2019-07-01 01:00:00+00:00,5758.333333333333,7.811481833795991e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,6016.666666666667,3.926678759494685e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,6275.0,3.389297374133689e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,6533.333333333333,3.7851845308053725e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,6791.666666666666,4.490232800095212e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,7050.0,5.986762428006715e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,7308.333333333333,6.953055902419318e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,7566.666666666666,8.214677340777053e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,7825.0,9.827381538959235e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,8083.333333333333,0.00011021361323847324,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,8341.666666666666,0.00011306796067930316,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,8600.0,0.00014704795163481845,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,8858.333333333332,0.00013313697369890843,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,9116.666666666666,0.00014060251638476221,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,9375.0,0.00015723870494749095,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,9633.333333333332,0.00016140133192426152,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,9891.666666666666,0.00015133973519241753,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,10150.0,0.00015130053983241251,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,10408.333333333332,0.00014961765925777034,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,10666.666666666666,0.0001464225789690054,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,10925.0,0.0001418895473531552,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,11183.333333333332,0.00013622391232469413,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,11441.666666666666,0.00012964984784634865,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,11700.0,0.0001223983442838242,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,11958.333333333332,0.00011469621102046735,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,12216.666666666666,0.00010675666849284138,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,12475.0,9.877191236311879e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,12733.333333333332,9.090783599499684e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,12991.666666666666,8.330091658568198e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,13250.0,7.605711833609485e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,13508.333333333332,6.92525510123335e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,13766.666666666666,6.970977686171738e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,14025.0,6.451874039619995e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,14283.333333333332,5.0642267388669495e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,14541.666666666666,4.560295261763465e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,14800.0,4.111516956533785e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,15058.333333333332,4.542856477732543e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,15316.666666666666,3.8761490262162475e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,15575.0,2.8410962382722278e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,15833.333333333332,2.5701596884028772e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,16091.666666666666,3.300544646525343e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,16350.0,2.2914050147943806e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,16608.333333333332,1.728337796744941e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,16866.666666666664,2.0870084552798565e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,17125.0,1.986815846800516e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,17383.333333333332,1.1404132504280824e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,17641.666666666664,1.5120799786827275e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,17900.0,1.4195323824930306e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,18158.333333333332,7.49608866312038e-06,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,18416.666666666664,1.2904991519599352e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,18675.0,8.041254496491716e-06,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,18933.333333333332,5.644132867202729e-06,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,19191.666666666664,1.1031145566604851e-05,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,19450.0,3.2748167809620637e-06,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,19708.333333333332,7.25288078312143e-06,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,19966.666666666664,4.604633529585785e-06,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,20225.0,3.760045410641047e-06,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,20483.333333333332,5.598735547684833e-06,11079.01,0.06929223744292237
2019-07-01 01:00:00+00:00,20741.666666666664,1.4431492562182626e-06,11079.01,0.06929223744292237
2019-07-01 01:30:00+00:00,5758.333333333333,9.099705541094697e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,6016.666666666667,4.312997322411143e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,6275.0,3.659063459710226e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,6533.333333333333,4.0688998711391325e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,6791.666666666666,4.8096520690102886e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,7050.0,6.382258943943441e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,7308.333333333333,7.369138088104237e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,7566.666666666666,8.657346261825891e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,7825.0,0.00010291319535791377,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,8083.333333333333,0.00011472969170125905,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,8341.666666666666,0.00011702425040070102,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,8600.0,0.0001512904748378759,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,8858.333333333332,0.00013619311433813865,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,9116.666666666666,0.00014314156813153745,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,9375.0,0.00015928621572954053,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,9633.333333333332,0.0001627033739798667,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,9891.666666666666,0.00015187490108969115,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,10150.0,0.0001512328644226002,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,10408.333333333332,0.00014898516450726908,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,10666.666666666666,0.00014527931967658187,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,10925.0,0.0001403013686115452,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,11183.333333333332,0.00013426403020188308,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,11441.666666666666,0.00012739458073697868,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,11700.0,0.00011992326344258079,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,11958.333333333332,0.0001120729055984995,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,12216.666666666666,0.00010405024240354496,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,12475.0,9.603925565127984e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,12733.333333333332,8.819664841774138e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,12991.666666666666,8.064940990691584e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,13250.0,7.349428834580943e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,13508.333333333332,6.679889049563091e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,13766.666666666666,6.711234639468932e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,14025.0,6.198580593928225e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,14283.333333333332,4.8569727551434485e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,14541.666666666666,4.367919674657659e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,14800.0,3.933284976297336e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,15058.333333333332,4.339227739085408e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,15316.666666666666,3.695709820084389e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,15575.0,2.7054779682282528e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,15833.333333333332,2.4455753765428765e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,16091.666666666666,3.136043676311915e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,16350.0,2.1736011042191626e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,16608.333333333332,1.6383155286365437e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,16866.666666666664,1.976526531842996e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,17125.0,1.8786841399635576e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,17383.333333333332,1.0774143690951543e-05,10980.63,0.0692351598173516
2019-07-01 01:30:00+00:00,17641.666666666664,1.427592463962456e-05,10980.63,0.0692351598173516
