date,strike,option_type,mid_iv,forward,underlying_price,tau_years,rate
2019-07-01 00:00:00+00:00,5500,call,1.2997999999999998,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,6000,call,1.0734000000000001,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,6500,call,1.0183,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,7000,call,1.0070000000000001,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,7500,call,1.0051999999999999,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,8000,call,1.0051999999999999,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,8500,call,1.0044,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,9000,call,1.0045,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,9500,call,1.0043,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,10000,call,1.0034999999999998,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,10500,call,1.0041,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,11000,call,1.004,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,11500,call,1.0029000000000001,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,12000,call,1.0238,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,12500,call,1.0290000000000001,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,13000,call,1.0319,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,13500,call,1.0388,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,14000,call,1.0451000000000001,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,14500,call,1.0490000000000002,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,15000,call,1.0549,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,16000,call,1.0647,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,17000,call,1.0756999999999999,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,18000,call,1.0875,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,19000,call,1.1001,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,20000,call,1.1272,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:00:00+00:00,21000,call,1.1376,11030.9,11030.9,0.06940639269406393,0.0
2019-07-01 00:30:00+00:00,5500,call,1.3419999999999999,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,6000,call,1.1426,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,6500,call,1.073,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,7000,call,0.9982,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,7500,call,1.0048000000000001,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,8000,call,1.0043,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,8500,call,1.0042,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,9000,call,1.004,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,9500,call,1.0028,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,10000,call,1.0025,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,10500,call,1.0026000000000002,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,11000,call,1.0022,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,11500,call,1.0057,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,12000,call,1.0158,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,12500,call,1.0318,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,13000,call,1.0463,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,13500,call,1.0464,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,14000,call,1.047,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,14500,call,1.0489,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,15000,call,1.0534999999999999,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,16000,call,1.0624,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,17000,call,1.0745,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,18000,call,1.0842,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,19000,call,1.0968,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,20000,call,1.105,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 00:30:00+00:00,21000,call,1.1293,11107.1,11107.1,0.06934931506849315,0.0
2019-07-01 01:00:00+00:00,5500,call,1.3003,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,6000,call,1.0891,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,6500,call,1.0336,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,7000,call,0.9887,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,7500,call,0.9786,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,8000,call,0.9797,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,8500,call,0.9797,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,9000,call,0.9797,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,9500,call,0.9793000000000001,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,10000,call,0.9797,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,10500,call,0.9797,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,11000,call,0.9797,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,11500,call,0.9802,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,12000,call,1.0055,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,12500,call,1.0089,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,13000,call,1.0337,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,13500,call,1.0337,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,14000,call,1.0336,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,14500,call,1.0337,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,15000,call,1.0336,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,16000,call,1.0337,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,17000,call,1.043,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,18000,call,1.0561,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,19000,call,1.0769,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,20000,call,1.0769,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:00:00+00:00,21000,call,1.1124,11079.01,11079.01,0.06929223744292237,0.0
2019-07-01 01:30:00+00:00,5500,call,1.3056,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,6000,call,1.0669,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,6500,call,1.0385,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,7000,call,0.9889,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,7500,call,0.9893000000000001,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,8000,call,0.9876999999999999,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,8500,call,0.987,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,9000,call,0.9856,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,9500,call,0.9851000000000001,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,10000,call,0.9853000000000001,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,10500,call,0.9843000000000001,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,11000,call,0.9851000000000001,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,11500,call,0.9856999999999999,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,12000,call,0.9947,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,12500,call,1.0014,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,13000,call,1.0246,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,13500,call,1.025,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,14000,call,1.0246,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,14500,call,1.0255,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,15000,call,1.0282,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,16000,call,1.0392000000000001,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,17000,call,1.0537,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,18000,call,1.0648,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,19000,call,1.0824,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,20000,call,1.097,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 01:30:00+00:00,21000,call,1.1176000000000001,10980.63,10980.63,0.0692351598173516,0.0
2019-07-01 02:00:00+00:00,5500,call,1.3027000000000002,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,6000,call,1.0952,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,6500,call,1.0390000000000001,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,7000,call,1.0056,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,7500,call,0.9928,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,8000,call,0.9834999999999999,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,8500,call,0.9865999999999999,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,9000,call,0.985,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,9500,call,0.9865999999999999,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,10000,call,0.9867,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,10500,call,0.9868000000000001,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,11000,call,0.9867,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,11500,call,0.9868000000000001,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,12000,call,0.9948,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,12500,call,1.002,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,13000,call,1.0009000000000001,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,13500,call,1.0102,11109.01,11109.01,0.06917808219178082,0.0
2019-07-01 02:00:00+00:00,14000,call,1.0170000000000001,11109.01,11109.01,0.06917808219178082,0.0
